<<<<<<< HEAD
Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),% Change,
BTC,11/24/17,8094.445,8208.75375,8264.3875,7892.68,-1.39%,
BTC,11/25/17,8190.87125,8094.445,8333.17375,8025.19625,1.19%,
BTC,11/26/17,8851.305,8190.87125,8909.31,8190.87125,8.06%,
BTC,11/27/17,9573.9675,8851.305,9682.10125,8834.3875,8.16%,
BTC,11/28/17,9713.09625,9573.9675,9743.12375,9382.13125,1.45%,
BTC,11/29/17,10295.6225,9713.09625,10358.30625,9690.33375,6.00%,
BTC,11/30/17,10542.6625,10295.6225,11377.33375,9290.29625,2.40%,
BTC,12/1/17,9706.10375,10542.6625,10681.85125,9021.84874,-7.93%,
BTC,12/2/17,10923.20125,9706.10375,11082.27,9421.45624,12.54%,
BTC,12/3/17,10973.54375,10923.20125,11156.145,10705.12999,0.46%,
BTC,12/4/17,11382.20875,10973.54375,11831.5125,10495.5625,3.72%,
BTC,12/5/17,11597.23125,11382.20875,11662.84375,10875.71375,1.89%,
BTC,12/6/17,12230.365,11597.23125,12273.54,11473.50875,5.46%,
BTC,12/7/17,13734.52,12230.365,14097.04,12152.1075,12.30%,
BTC,12/8/17,16403.42125,13734.52,17153.94125,13731.82,19.43%,
BTC,12/9/17,15732.1,16403.42125,16590.21375,13963.52875,-4.09%,
BTC,12/10/17,13152.52875,15732.1,15859.42375,13152.52875,-16.40%,
BTC,12/11/17,16299.2975,13152.52875,16587.8425,13152.52875,23.93%,
BTC,12/12/17,16374.8975,16299.2975,17382.63874,16031.4475,0.46%,
BTC,12/13/17,16678.28749,16374.8975,17615.4725,16259.2775,1.85%,
BTC,12/14/17,16246.13875,16678.28749,17335.73125,15799.8675,-2.59%,
BTC,12/15/17,17221.65125,16246.13875,17583.2,16152.01375,6.00%,
BTC,12/16/17,17436.5975,17221.65125,17872.555,16999.70375,1.25%,
BTC,12/17/17,19166.97874,17436.5975,19521.7825,17436.5975,9.92%,
BTC,12/18/17,18640.2625,19166.97874,19783.20625,18094.19374,-2.75%,
BTC,12/19/17,18984.7675,18640.2625,19227.0825,18329.145,1.85%,
BTC,12/20/17,16862.57125,18984.7675,18984.7675,15577.7425,-11.18%,
BTC,12/21/17,16925.0175,16862.57125,17822.56625,15683.86125,0.37%,
BTC,12/22/17,14182.46499,16925.0175,17301.21125,13077.93666,-16.20%,
BTC,12/23/17,14694.5825,14182.46499,14976.25625,10834.94375,3.61%,
BTC,12/24/17,14103.21875,14694.5825,15704.34625,13483.4575,-4.02%,
BTC,12/25/17,13387.34875,14103.21875,14489.48375,12508.425,-5.08%,
BTC,12/26/17,14652.3675,13387.34875,14670.675,13196.82625,9.45%,
BTC,12/27/17,15846.07375,14652.3675,16079.32375,14553.87375,8.15%,
BTC,12/28/17,14362.40375,15846.07375,16476.18,13935.615,-9.36%,
BTC,12/29/17,14867.5725,14362.40375,14997.83375,13498.77875,3.52%,
BTC,12/30/17,13643.695,14867.5725,15076.0625,13406.67125,-8.23%,
BTC,12/31/17,13062.145,13643.695,13826.04125,12182.52375,-4.26%,
BTC,1/1/18,13439.4175,13062.145,14213.44125,12587.60375,2.89%,
BTC,1/2/18,13337.62125,13439.4175,13892.2425,12859.8025,-0.76%,
BTC,1/3/18,14881.545,13337.62125,15216.75625,12955.965,11.58%,
BTC,1/4/18,15104.45,14881.545,15394.98625,14588.595,1.50%,
BTC,1/5/18,14953.8525,15104.45,15194.40625,14225.16625,-1.00%,
BTC,1/6/18,16576.69625,14953.8525,17118.35625,14816.50875,10.85%,
BTC,1/7/18,16735.10625,16576.69625,17211.92375,16254.94875,0.96%,
BTC,1/8/18,15632.41125,16735.10625,16861.20875,15546.415,-6.59%,
BTC,1/9/18,15242.93625,15632.41125,15944.5225,13957.9125,-2.49%,
BTC,1/10/18,14122.825,15242.93625,15360.1325,13968.24375,-7.35%,
BTC,1/11/18,13269.5975,14122.825,14942.61125,13161.5775,-6.04%,
BTC,1/12/18,13633.36375,13269.5975,14198.5325,12845.7125,2.74%,
BTC,1/13/18,14165.90625,13633.36375,14262.0075,13363.81,3.91%,
BTC,1/14/18,14217.3625,14165.90625,14536.54,14013.9475,0.36%,
BTC,1/15/18,13519.92625,14217.3625,14245.52,13051.59375,-4.91%,
BTC,1/16/18,12915.11625,13519.92625,14307.53375,12762.9975,-4.47%,
BTC,1/17/18,10870.16875,12915.11625,13211.24625,10063.1175,-15.83%,
BTC,1/18/18,11340.65,10870.16875,11764.13625,9199.5925,4.33%,
BTC,1/19/18,11137.36875,11340.65,12045.095,10663.945,-1.79%,
BTC,1/20/18,11742.94125,11137.36875,11955.4425,11022.02875,5.44%,
BTC,1/21/18,12486.06625,11742.94125,13007.25125,11596.715,6.33%,
BTC,1/22/18,11508.62,12486.06625,12486.06625,11096.0525,-7.83%,
BTC,1/23/18,10872.9025,11508.62,11868.715,10050.7925,-5.52%,
BTC,1/24/18,10830.9275,10872.9025,11358.33625,9972.2875,-0.39%,
BTC,1/25/18,11629.375,10830.9275,11710.9975,10497.15375,7.37%,
BTC,1/26/18,11524.345,11629.375,11629.375,10889.045,-0.90%,
BTC,1/27/18,11005.615,11524.345,11540.4075,10321.04125,-4.50%,
BTC,1/28/18,11452.23,11005.615,11574.36125,10855.46,4.06%,
BTC,1/29/18,11412.79375,11452.23,11942.255,11303.365,-0.34%,
BTC,1/30/18,10917.15125,11412.79375,11480.56375,10805.81625,-4.34%,
BTC,1/31/18,9914.4725,10917.15125,11063.8,9627.88875,-9.18%,
BTC,2/1/18,9970.30875,9914.4725,10334.41875,9688.28,0.56%,
BTC,2/2/18,8715.59499,9970.30875,10169.8225,8563.9275,-12.58%,
BTC,2/3/18,8285.50124,8715.59499,9095.79999,7695.10375,-4.93%,
BTC,2/4/18,9192.045,8285.50124,9471.45624,8192.62999,10.94%,
BTC,2/5/18,8136.39,9192.045,9363.41124,7859.5125,-11.48%,
BTC,2/6/18,6332.37,8136.39,8346.90625,6197.98,-22.17%,
BTC,2/7/18,7270.5075,6332.37,7957.3425,5947.39625,14.81%,
BTC,2/8/18,7987.28125,7270.5075,8582.92625,7207.97125,9.86%,
BTC,2/9/18,8086.7725,7987.28125,8621.275,7808.22,1.25%,
BTC,2/10/18,8930.13875,8086.7725,9005.03375,7754.67,10.43%,
BTC,2/11/18,8045.44,8930.13875,9070.63875,8030.6725,-9.91%,
BTC,2/12/18,8478.92499,8045.44,8566.15875,7845.12625,5.39%,
BTC,2/13/18,8766.8525,8478.92499,8977.0775,8362.84125,3.40%,
BTC,2/14/18,8693.2525,8766.8525,8772.87999,8370.48375,-0.84%,
BTC,2/15/18,9659.2875,8693.2525,9722.5475,8693.2525,11.11%,
BTC,2/16/18,10110.83875,9659.2875,10293.44,9496.01874,4.67%,
BTC,2/17/18,10474.77125,10110.83875,10496.205,9718.59375,3.60%,
BTC,2/18/18,10855.9375,10474.77125,11279.17875,10472.71625,3.64%,
BTC,2/19/18,10537.00625,10855.9375,10963.68625,10156.38125,-2.94%,
BTC,2/20/18,11416.03875,10537.00625,11497.405,10405.97625,8.34%,
BTC,2/21/18,10928.02,11416.03875,11767.5775,10871.53125,-4.27%,
BTC,2/22/18,10727.9525,10928.02,11180.56125,10244.32125,-1.83%,
BTC,2/23/18,9809.72125,10727.9525,10913.64875,9592.95999,-8.56%,
BTC,2/24/18,10412.36875,9809.72125,10454.48,9705.1625,6.14%,
BTC,2/25/18,9585.285,10412.36875,10509.625,9381.17125,-7.94%,
BTC,2/26/18,9627.71625,9585.285,9858.15749,9304.6825,0.44%,
BTC,2/27/18,10272.9025,9627.71625,10443.27625,9386.48625,6.70%,
BTC,2/28/18,10903.01875,10272.9025,10953.17375,10226.84874,6.13%,
BTC,3/1/18,10352.04625,10903.01875,11044.16125,10222.435,-5.05%,
BTC,3/2/18,11100.2925,10352.04625,11165.6575,10329.06,7.23%,
BTC,3/3/18,11305.1225,11100.2925,11351.24,10784.22125,1.85%,
BTC,3/4/18,11171.8175,11305.1225,11498.415,11127.895,-1.18%,
BTC,3/5/18,11558.475,11171.8175,11574.94125,11067.785,3.46%,
BTC,3/6/18,11246.7475,11558.475,11660.2425,11182.55125,-2.70%,
BTC,3/7/18,10735.88625,11246.7475,11323.345,10584.95875,-4.54%,
BTC,3/8/18,9552.75875,10735.88625,10810.4775,9468.44625,-11.02%,
BTC,3/9/18,8980.19249,9552.75875,10101.28125,8897.02249,-5.99%,
BTC,3/10/18,9251.2925,8980.19249,9413.14625,8370.79625,3.02%,
BTC,3/11/18,8680.6075,9251.2925,9505.25625,8474.54,-6.17%,
BTC,3/12/18,9433.47374,8680.6075,9730.08124,8588.22875,8.67%,
BTC,3/13/18,9047.5125,9433.47374,9885.2225,8778.20624,-4.09%,
BTC,3/14/18,9260.70875,9047.5125,9474.6775,8860.875,2.36%,
BTC,3/15/18,7895.98875,9260.70875,9260.70875,7760.53125,-14.74%,
BTC,3/16/18,8039.6025,7895.98875,8413.11125,7676.51875,1.82%,
BTC,3/17/18,8206.555,8039.6025,8599.54,8035.64,2.08%,
BTC,3/18/18,7667.99,8206.555,8342.135,7559.26375,-6.56%,
BTC,3/19/18,8189.49125,7667.99,8434.9275,7335.5725,6.80%,
BTC,3/20/18,8597.3375,8189.49125,8702.465,8130.24,4.98%,
BTC,3/21/18,9028.2975,8597.3375,9050.51625,8324.26125,5.01%,
BTC,3/22/18,9023.7175,9028.2975,9159.90125,8765.57,-0.05%,
BTC,3/23/18,8411.6525,9023.7175,9045.44249,8347.285,-6.78%,
BTC,3/24/18,8881.98625,8411.6525,8970.66124,8296.32625,5.59%,
BTC,3/25/18,8548.8125,8881.98625,9000.44375,8462.90375,-3.75%,
BTC,3/26/18,8429.33124,8548.8125,8660.48749,8370.48875,-1.40%,
BTC,3/27/18,7854.6375,8429.33124,8476.96875,7826.01375,-6.82%,
BTC,3/28/18,7863.255,7854.6375,8130.44875,7744.82125,0.11%,
BTC,3/29/18,7866.36,7863.255,8096.01625,7814.895,0.04%,
BTC,3/30/18,6861.325,7866.36,7868.8325,6686.85,-12.78%,
BTC,3/31/18,6970.36375,6861.325,7266.065,6593.73625,1.59%,
BTC,4/1/18,6926.875,6970.36375,7213.50375,6796.82125,-0.62%,
BTC,4/2/18,6986.835,6926.875,7023.0875,6443.20125,0.87%,
BTC,4/3/18,7182.12,6986.835,7194.8425,6854.62375,2.80%,
BTC,4/4/18,7295.89,7182.12,7506.6775,7182.12,1.58%,
BTC,4/5/18,6769.48375,7295.89,7385.70875,6583.85375,-7.22%,
BTC,4/6/18,6766.5925,6769.48375,6918.6975,6630.9025,-0.04%,
BTC,4/7/18,6854.92125,6766.5925,6892.49375,6513.1025,1.31%,
BTC,4/8/18,6964.4325,6854.92125,7050.49625,6783.28625,1.60%,
BTC,4/9/18,7125.53875,6964.4325,7159.98,6897.75,2.31%,
BTC,4/10/18,6789.2675,7125.53875,7170.76,6616.57125,-4.72%,
BTC,4/11/18,6824.49375,6789.2675,6878.08375,6659.51,0.52%,
BTC,4/12/18,6941.63875,6824.49375,6964.0825,6807.4375,1.72%,
BTC,4/13/18,7823.55875,6941.63875,8055.20125,6766.37,12.70%,
BTC,4/14/18,8040.88125,7823.55875,8218.70375,7767.79875,2.78%,
BTC,4/15/18,8083.57375,8040.88125,8174.69875,7882.1425,0.53%,
BTC,4/16/18,8160.4125,8083.57375,8407.7175,8060.46875,0.95%,
BTC,4/17/18,8030.57,8160.4125,8162.8075,7909.14125,-1.59%,
BTC,4/18/18,7937.61,8030.57,8151.0975,7834.4,-1.16%,
BTC,4/19/18,8188.71875,7937.61,8253.88625,7886.1775,3.16%,
BTC,4/20/18,8333.81374,8188.71875,8380.25124,8104.87875,1.77%,
BTC,4/21/18,8866.67,8333.81374,8930.43,8221.25375,6.39%,
BTC,4/22/18,8830.05875,8866.67,9021.07,8615.67625,-0.41%,
BTC,4/23/18,8868.16124,8830.05875,9009.82,8761.88375,0.43%,
BTC,4/24/18,9191.82,8868.16124,9220.9675,8818.75875,3.65%,
BTC,4/25/18,9373.3025,9191.82,9746.81749,9191.82,1.97%,
BTC,4/26/18,8807.515,9373.3025,9514.41375,8662.285,-6.04%,
BTC,4/27/18,9153.64125,8807.515,9303.01874,8660.8675,3.93%,
BTC,4/28/18,9144.38375,9153.64125,9372.38375,8873.65166,-0.10%,
BTC,4/29/18,9444.1425,9144.38375,9536.64,9085.22374,3.28%,
BTC,4/30/18,9268.7175,9444.1425,9472.4975,9182.6775,-1.86%,
BTC,5/1/18,8949.87624,9268.7175,9344.89125,8883.5875,-3.44%,
BTC,5/2/18,9029.47875,8949.87624,9134.9525,8842.03249,0.89%,
BTC,5/3/18,9228.8525,9029.47875,9262.32625,9025.18625,2.21%,
BTC,5/4/18,9572.69875,9228.8525,9790.94249,9162.18625,3.73%,
BTC,5/5/18,9817.5975,9572.69875,9855.62875,9572.69875,2.56%,
BTC,5/6/18,9845.54375,9817.5975,9954.95375,9700.90625,0.28%,
BTC,5/7/18,9326.76125,9845.54375,9869.65,9229.74875,-5.27%,
BTC,5/8/18,9424.99124,9326.76125,9454.91875,9188.65875,1.05%,
BTC,5/9/18,9039.02875,9424.99124,9426.52,9003.135,-4.10%,
BTC,5/10/18,9327.04999,9039.02875,9360.41,8975.97374,3.19%,
BTC,5/11/18,8920.25625,9327.04999,9383.295,8874.54,-4.36%,
BTC,5/12/18,8408.35875,8920.25625,9002.49,8350.12875,-5.74%,
BTC,5/13/18,8442.23875,8408.35875,8642.8025,8220.5175,0.40%,
BTC,5/14/18,8398.86249,8442.23875,8758.58124,8343.305,-0.51%,
BTC,5/15/18,8711.38875,8398.86249,8878.945,8296.14125,3.72%,
BTC,5/16/18,8159.25625,8711.38875,8835.5125,8110.32625,-6.34%,
BTC,5/17/18,8360.22875,8159.25625,8458.52625,8146.6825,2.46%,
BTC,5/18/18,7996.82125,8360.22875,8373.22374,7931.42875,-4.35%,
BTC,5/19/18,8237.3425,7996.82125,8273.5375,7972.5875,3.01%,
BTC,5/20/18,8250.395,8237.3425,8392.77125,8154.14625,0.16%,
BTC,5/21/18,8493.13125,8250.395,8582.8025,8230.20999,2.94%,
BTC,5/22/18,8324.025,8493.13125,8566.1375,8260.78125,-1.99%,
BTC,5/23/18,7951.51375,8324.025,8344.72374,7866.72875,-4.48%,
BTC,5/24/18,7614.96375,7951.51375,7951.8025,7442.241484,-4.23%,
BTC,5/25/18,7599.9525,7614.96375,7721.83125,7272.645,-0.20%,
BTC,5/26/18,7436.835,7599.9525,7651.105547,7335.300817,-2.15%,
BTC,5/27/18,7296.79625,7436.835,7617.84528,7226.65,-1.88%,
BTC,5/28/18,7383.2175,7296.79625,7431.44,7251.02,1.18%,
BTC,5/29/18,7118.42375,7383.2175,7386.68,7043.282359,-3.59%,
BTC,5/30/18,7491.61125,7118.42375,7562.366729,7051.957839,5.24%,
BTC,5/31/18,7363.27625,7491.61125,7541.095759,7282.183728,-1.71%,
BTC,6/1/18,7490.62125,7540.810522,7614.063908,7361.565,-0.67%,
BTC,6/2/18,7518.333329,7494.065482,7599.180474,7393.287588,0.32%,
BTC,6/3/18,7630.403388,7516.612569,7696.542926,7450.698017,1.51%,
BTC,6/4/18,7716.145068,7638.232021,7774.829285,7600.263944,1.02%,
BTC,6/5/18,7505.589277,7706.639829,7760.178308,7451.523947,-2.61%,
BTC,6/6/18,7624.187971,7505.589281,7671.307622,7361.002623,1.58%,
BTC,6/12/18,6780.340803,6680.21686,6798.662936,6673.12368,1.50%,
BTC,6/13/18,6525.329182,6870.410349,6907.50249,6465.076128,-5.02%,
BTC,6/14/18,6321.655965,6525.096386,6599.719555,6154.350129,-3.12%,
BTC,6/15/18,6601.324158,6296.326859,6671.788652,6270.445304,4.84%,
BTC,6/16/18,6397.44117,6632.446195,6642.518193,6396.940015,-3.54%,
BTC,6/17/18,6529.544015,6397.44117,6544.614891,6329.190046,2.06%,
BTC,6/18/18,6482.868697,6491.968323,6555.9438,6431.089233,-0.14%,
BTC,6/19/18,6711.64967,6442.528523,6772.249183,6382.442661,4.18%,
BTC,6/20/18,6731.710147,6706.626795,6808.166271,6669.843567,0.37%,
BTC,6/21/18,6736.867721,6735.936984,6806.363426,6569.906701,0.01%,
BTC,6/22/18,6729.925937,6760.255096,6787.424078,6682.936194,-0.45%,
BTC,6/23/18,6099.445277,6729.498689,6729.900593,5987.768386,-9.36%,
BTC,6/24/18,6198.700824,6041.926012,6313.565038,6019.834015,2.59%,
BTC,6/25/18,6142.39257,6198.040366,6257.116743,5796.492519,-0.90%,
BTC,6/26/18,6244.328455,6146.279887,6321.135782,6090.149999,1.60%,
BTC,6/27/18,6148.422705,6237.509614,6267.872,6101.731205,-1.43%,
BTC,6/28/18,6140.1915,6153.025474,6160.893065,6004.181118,-0.21%,
BTC,6/29/18,5954.526582,6143.851708,6185.04441,5913.012632,-3.08%,
BTC,6/30/18,6189.309252,5952.988658,6226.676707,5809.869959,3.97%,
BTC,7/1/18,6343.8922,6185.103664,6449.892081,6137.955883,2.57%,
BTC,7/2/18,6373.277854,6393.223356,6445.831244,6258.346633,-0.31%,
BTC,7/3/18,6629.749595,6373.184975,6682.757452,6269.923682,4.03%,
BTC,7/4/18,6482.830594,6614.419253,6678.19556,6471.690858,-1.99%,
BTC,7/5/18,6589.632793,6511.020037,6788.307492,6415.496256,1.21%,
BTC,7/6/18,6538.682432,6590.003356,6699.790032,6460.276241,-0.78%,
BTC,7/8/18,6570.427592,6580.314622,6621.102558,6501.459277,-0.15%,
BTC,7/9/18,6744.988679,6570.427115,6800.015281,6570.405832,2.66%,
BTC,7/10/18,6694.530851,6744.988679,6798.959786,6667.489981,-0.75%,
BTC,7/11/18,6364.38759,6694.530851,6701.549171,6326.492899,-4.93%,
BTC,7/12/18,6360.446668,6296.981692,6400.579589,6271.592929,1.01%,
BTC,7/13/18,6144.810118,6374.974582,6375.068356,6126.029743,-3.61%,
BTC,7/15/18,6254.678129,6254.799008,6323.038256,6182.083723,0.00%,
BTC,7/16/18,6366.349904,6254.678129,6398.468153,6230.848947,1.79%,
BTC,7/17/18,6671.625919,6356.108875,6709.159824,6335.123157,4.96%,
BTC,7/18/18,7315.55104,6727.456337,7379.234744,6658.408659,8.74%,
BTC,7/19/18,7359.737018,7316.147712,7581.570739,7245.303111,0.60%,
BTC,7/20/18,7484.63967,7359.737036,7557.513087,7282.772794,1.70%,
BTC,7/21/18,7357.445677,7484.639663,7697.005345,7281.406498,-1.70%,
BTC,7/22/18,7424.734238,7337.282091,7456.464384,7215.327022,1.19%,
BTC,7/23/18,7411.200525,7424.503503,7571.740451,7341.523165,-0.18%,
BTC,7/24/18,7730.24748,7400.464661,7805.491249,7374.251359,4.46%,
BTC,7/25/18,8325.801534,7730.248177,8359.319474,7695.982837,7.70%,
BTC,7/26/18,8271.59792,8320.159947,8486.01168,8056.018565,-0.58%,
BTC,7/27/18,7925.247396,8269.532335,8313.126681,7914.600936,-4.16%,
BTC,7/28/18,8254.277348,7933.125251,8277.703662,7801.009443,4.05%,
BTC,7/29/18,8184.695535,8182.375003,8233.482102,8063.326116,0.03%,
BTC,7/30/18,8201.89009,8184.696086,8292.515658,8119.71331,0.21%,
BTC,7/31/18,8166.38836,8215.215969,8274.533757,7862.074283,-0.59%,
BTC,8/1/18,7700.834129,8166.688399,8198.484617,7666.290884,-5.70%,
BTC,8/2/18,7588.58618,7732.347291,7751.87765,7440.241506,-1.86%,
BTC,8/3/18,7547.314951,7589.374917,7698.487139,7460.295,-0.55%,
BTC,8/4/18,7423.074378,7527.040399,7533.667263,7271.202487,-1.38%,
BTC,8/5/18,7396.041122,7423.075093,7501.316029,7359.236813,-0.36%,
BTC,8/6/18,7411.515299,7395.622456,7413.130811,7386.062077,0.21%,
BTC,8/7/18,7402.336634,7411.5153,7417.408688,7401.375071,-0.12%,
BTC,8/8/18,6748.441484,7402.336631,7412.287461,6678.28556,-8.83%,
BTC,8/9/18,6460.153155,6721.43509,6750.408312,6396.088336,-3.89%,
BTC,8/10/18,6482.973449,6460.153697,6483.498065,6455.990701,0.35%,
BTC,8/11/18,6092.533104,6482.968724,6494.016385,6008.854855,-6.02%,
BTC,8/12/18,6391.599258,6101.856478,6473.271658,5982.215632,4.75%,
BTC,8/13/18,6338.738957,6392.972745,6450.72431,6147.760509,-0.85%,
BTC,8/14/18,6260.192995,6338.738903,6532.599017,6150.224816,-1.24%,
BTC,8/15/18,6123.447601,6256.844082,6285.55769,5884.779259,-2.13%,
BTC,8/16/18,6332.6069,6186.971207,6587.317958,6180.25542,2.35%,
BTC,8/17/18,6273.88807,6332.6069,6467.86245,6210.161423,-0.93%,
BTC,8/18/18,6566.595283,6277.041776,6572.931093,6259.389957,4.61%,
BTC,8/19/18,6396.946369,6559.693837,6616.676752,6300.114994,-2.48%,
BTC,8/20/18,6516.668382,6391.086269,6539.964724,6302.207382,1.96%,
BTC,8/21/18,6299.395333,6516.772572,6523.486097,6280.326328,-3.34%,
BTC,8/22/18,6470.733567,6252.328859,6494.665011,6240.901886,3.49%,
BTC,8/23/18,6355.881809,6470.074511,6882.835906,6250.653823,-1.76%,
BTC,8/24/18,6503.832362,6360.216985,6559.279489,6347.079538,2.26%,
BTC,8/25/18,6675.360683,6525.526663,6711.493665,6456.798837,2.30%,
BTC,8/26/18,6725.032327,6683.354502,6781.075889,6657.387532,0.62%,
BTC,8/27/18,6689.822683,6725.032327,6776.896406,6570.729822,-0.52%,
BTC,8/28/18,6756.628926,6702.39195,6768.305515,6646.168014,0.81%,
BTC,8/29/18,7084.293617,6753.31045,7126.730535,6739.190715,4.90%,
BTC,8/30/18,7059.231235,7079.540613,7133.646631,6923.645531,-0.29%,
BTC,8/31/18,6938.914582,7040.075012,7063.44051,6805.198514,-1.44%,
BTC,9/1/18,7028.447312,6938.762942,7089.1748,6877.286733,1.29%,
BTC,9/2/18,7198.058436,7028.447311,7273.526925,7002.341106,2.41%,
BTC,9/3/18,7282.858514,7198.057948,7339.812044,7130.172251,1.18%,
BTC,9/4/18,7260.251593,7282.231751,7335.455082,7198.264981,-0.30%,
BTC,9/5/18,7361.271864,7263.067297,7417.667037,7240.376738,1.35%,
BTC,9/6/18,6913.115013,7359.974361,7399.538604,6860.772764,-6.07%,
BTC,9/7/18,6471.493884,6913.115013,6927.094091,6301.93633,-6.39%,
BTC,9/8/18,6400.268706,6515.39349,6539.798813,6318.952229,-1.77%,
BTC,9/9/18,6181.744207,6400.3353,6479.20264,6120.293704,-3.42%,
BTC,9/10/18,6253.937201,6183.97778,6447.313782,6144.924046,1.13%,
BTC,9/11/18,6275.083132,6253.935863,6379.81011,6226.244827,0.34%,
BTC,9/12/18,6275.669588,6275.086286,6278.477001,6270.784163,0.01%,
BTC,9/13/18,6277.494409,6275.667962,6278.128034,6270.935037,0.03%,
BTC,9/14/18,6283.1842,6277.232888,6284.247704,6277.230431,0.09%,
BTC,9/15/18,6285.982466,6283.1845,6287.36465,6279.938808,0.04%,
BTC,9/16/18,6280.310107,6284.486393,6286.252578,6279.348037,-0.07%,
BTC,9/17/18,6281.409356,6280.041314,6282.095007,6277.600747,0.02%,
BTC,9/18/18,6273.220083,6281.409355,6282.800877,6271.079572,-0.13%,
BTC,9/19/18,6278.595486,6273.220083,6280.962297,6271.894453,0.09%,
BTC,9/20/18,6282.610727,6277.484108,6291.6152,6265.094017,0.08%,
BTC,9/21/18,6288.07017,6283.119124,6288.68645,6276.09445,0.08%,
BTC,9/22/18,6317.699685,6288.070074,6327.366866,6286.82408,0.47%,
BTC,9/23/18,6293.836421,6317.699923,6319.325727,6292.470693,-0.38%,
BTC,9/24/18,6289.621327,6293.836421,6294.346274,6287.252102,-0.07%,
BTC,9/25/18,6466.994564,6289.620676,6662.423134,6286.529049,2.82%,
BTC,9/26/18,6391.385981,6466.994518,6480.688089,6331.802231,-1.17%,
BTC,9/27/18,6509.776621,6391.385985,6559.484428,6389.429599,1.85%,
BTC,9/28/18,6698.416047,6509.777014,6737.943844,6435.757875,2.90%,
BTC,9/29/18,6502.688151,6698.416756,6799.930721,6487.953569,-2.92%,
BTC,9/30/18,6576.61432,6502.686952,6633.760949,6468.403572,1.14%,
BTC,10/1/18,6647.387947,6576.616083,6664.394229,6537.792079,1.08%,
BTC,10/2/18,6603.754342,6647.387803,6659.79686,6510.647196,-0.66%,
BTC,10/3/18,6576.354229,6539.322738,6585.475311,6532.148927,0.57%,
BTC,10/4/18,6481.24577,6577.997152,6578.001542,6433.655985,-1.47%,
BTC,10/5/18,6594.935786,6506.454452,6642.005362,6501.934563,1.36%,
BTC,10/6/18,6630.575297,6594.935786,6680.775154,6554.811033,0.54%,
BTC,10/7/18,6595.260326,6634.134241,6644.564476,6571.472662,-0.59%,
BTC,10/8/18,6591.686318,6595.260368,6637.223291,6547.187842,-0.05%,
BTC,10/9/18,6662.8685,6614.103706,6696.495814,6591.206968,0.74%,
BTC,10/10/18,6663.021071,6662.868499,6676.230859,6601.479356,0.00%,
BTC,10/11/18,6619.495845,6663.020979,6663.020979,6546.963287,-0.65%,
BTC,10/12/18,6285.859203,6628.470053,6628.582997,6221.48545,-5.17%,
BTC,10/13/18,6309.198921,6285.506332,6350.784169,6207.718289,0.38%,
BTC,10/14/18,6331.131154,6309.19844,6336.091101,6271.48444,0.35%,
BTC,10/15/18,6361.417016,6329.97705,6408.601641,6319.713209,0.50%,
BTC,10/16/18,6721.587503,6341.380722,7586.524634,6306.184686,6.00%,
BTC,10/17/18,6724.833078,6723.097511,6897.033441,6679.922098,0.03%,
BTC,10/18/18,6444.74701,6724.833124,6802.158612,6432.047212,-4.16%,
BTC,10/19/18,6374.648863,6450.064663,6486.474922,6335.173505,-1.17%,
BTC,10/20/18,6372.686817,6374.648863,6407.227988,6339.265011,-0.03%,
BTC,10/21/18,6407.479085,6360.83549,6438.790347,6342.061455,0.73%,
BTC,10/22/18,6412.530491,6406.390391,6472.834459,6398.003393,0.10%,
BTC,10/23/18,6396.880154,6412.204305,6437.074557,6362.332866,-0.24%,
BTC,10/24/18,6396.252324,6405.565596,6434.977703,6352.138046,-0.15%,
BTC,10/25/18,6407.667175,6402.02255,6460.249804,6383.94633,0.09%,
BTC,10/26/18,6405.500726,6412.566041,6421.783207,6358.259247,-0.11%,
BTC,10/27/18,6392.179337,6405.336552,6448.028506,6370.195735,-0.21%,
BTC,10/28/18,6429.687141,6392.845687,6442.889414,6389.344445,0.58%,
BTC,10/30/18,6266.189683,6430.150405,6439.457696,6211.560523,-2.55%,
BTC,10/31/18,6276.4645,6265.91015,6313.272457,6247.517585,0.17%,
BTC,11/1/18,6321.713671,6276.734671,6394.783431,6207.057336,0.72%,
BTC,11/2/18,6341.094813,6322.093628,6376.656227,6296.589337,0.30%,
BTC,11/3/18,6360.141272,6340.400656,6409.156466,6336.649751,0.31%,
BTC,11/4/18,6344.738943,6360.719812,6371.23797,6292.151812,-0.25%,
BTC,11/5/18,6405.139755,6344.738943,6473.778438,6318.627622,0.95%,
BTC,11/6/18,6396.352124,6405.140331,6440.957228,6374.69889,-0.14%,
BTC,11/7/18,6425.917802,6404.377175,6449.998745,6377.542775,0.34%,
BTC,11/8/18,6514.489453,6426.655222,6553.951932,6424.658626,1.37%,
BTC,11/9/18,6412.524289,6518.336088,6530.733661,6400.936546,-1.62%,
BTC,11/10/18,6343.632504,6412.524,6433.253185,6309.652653,-1.07%,
BTC,11/11/18,6365.655232,6338.781895,6396.877364,6335.218051,0.42%,
BTC,11/12/18,6327.480646,6360.005434,6380.813434,6292.721847,-0.51%,
BTC,11/13/18,6327.154696,6370.273273,6391.766568,6305.010271,-0.68%,
BTC,11/14/18,6282.438677,6327.154697,6331.487634,6245.238174,-0.71%,
